age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,median_income,State,county_fips,county
22,Local-gov,137510,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,53623,114158,Iowa,19045,Clinton County
59,State-gov,163047,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,179014,114158,Iowa,19047,Crawford County
18,Private,577521,11th,7,Never-married,Sales,Own-child,White,Male,0,0,13,United-States,46163,114158,Iowa,19049,Dallas County
22,Private,221533,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,20,United-States,165601,114158,Iowa,19051,Davis County
42,Local-gov,255675,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,93167,114158,Iowa,19053,Decatur County
39,Private,114079,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,94733,114158,Iowa,19055,Delaware County
31,Private,155781,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,60333,114158,Iowa,19057,Des Moines County
28,Private,243762,11th,7,Separated,Craft-repair,Unmarried,White,Female,0,0,40,United-States,34683,114158,Iowa,19059,Dickinson County
22,Private,113062,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,7,United-States,51596,114158,Iowa,19061,Dubuque County
67,Private,217028,Masters,14,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,167860,114158,Iowa,19063,Emmet County
17,Private,110723,11th,7,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,29740,114158,Iowa,19065,Fayette County
47,Federal-gov,191858,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,36175,114158,Iowa,19067,Floyd County
23,Private,179423,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,5,United-States,185292,114158,Iowa,19069,Franklin County
20,Private,339588,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,Peru,192224,114158,Iowa,19071,Fremont County
22,Private,206815,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,40,Peru,174673,114158,Iowa,19073,Greene County
47,State-gov,103743,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,40214,114158,Iowa,19075,Grundy County
49,Private,235683,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,184221,114158,Iowa,19077,Guthrie County
64,?,207321,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States,135861,114158,Iowa,19079,Hamilton County
35,State-gov,197495,Some-college,10,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,156353,114158,Iowa,19081,Hancock County
52,Federal-gov,424012,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,52857,114158,Iowa,19083,Hardin County
29,Private,178469,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,129881,114158,Iowa,19085,Harrison County
73,Self-emp-inc,92886,10th,6,Widowed,Sales,Unmarried,White,Female,0,0,40,Canada,130080,114158,Iowa,19087,Henry County
38,Self-emp-not-inc,214008,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,197005,114158,Iowa,19089,Howard County
18,Private,118376,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,154004,114158,Iowa,19091,Humboldt County
24,Private,51799,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,59679,114158,Iowa,19093,Ida County
33,Local-gov,115488,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,33358,114158,Iowa,19095,Iowa County
40,Private,190621,Some-college,10,Divorced,Exec-managerial,Other-relative,Black,Female,0,0,55,United-States,165352,114158,Iowa,19097,Jackson County
55,Private,193568,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,89223,114158,Iowa,19099,Jasper County
44,Private,192878,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,36820,114158,Iowa,19101,Jefferson County
40,Private,264663,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,60,United-States,152274,114158,Iowa,19103,Johnson County
22,Private,234731,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,49350,114158,Iowa,19105,Jones County
55,Private,308373,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,48384,114158,Iowa,19107,Keokuk County
45,Private,205644,HS-grad,9,Separated,Tech-support,Not-in-family,White,Female,0,0,26,United-States,181964,114158,Iowa,19109,Kossuth County
47,Local-gov,321851,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,53512,114158,Iowa,19111,Lee County
56,Private,206399,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,108896,114158,Iowa,19113,Linn County
44,Private,124563,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,87196,114158,Iowa,19115,Louisa County
32,State-gov,198211,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,38,United-States,180235,114158,Iowa,19117,Lucas County
17,Private,130795,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,70584,114158,Iowa,19119,Lyon County
44,Private,71269,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,61088,114158,Iowa,19121,Madison County
32,Self-emp-not-inc,319280,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,80,United-States,121986,114158,Iowa,19123,Mahaska County
35,Private,125933,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,106173,114158,Iowa,19125,Marion County
27,Private,107236,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,182114,114158,Iowa,19127,Marshall County
32,Private,32732,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,36234,114158,Iowa,19129,Mills County
68,Private,284763,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,70,United-States,40910,114158,Iowa,19131,Mitchell County
20,Private,112668,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,170424,114158,Iowa,19133,Monona County
33,Private,376483,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,107284,114158,Iowa,19135,Monroe County
24,Private,402778,9th,5,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,12,United-States,167234,114158,Iowa,19137,Montgomery County
48,Private,36177,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,123695,114158,Iowa,19139,Muscatine County
45,Private,125489,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,167147,114158,Iowa,19141,O'Brien County
48,Private,304791,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,191633,114158,Iowa,19143,Osceola County
28,Private,209205,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,81378,114158,Iowa,19145,Page County
60,?,112821,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,35,United-States,124637,114158,Iowa,19147,Palo Alto County
39,Local-gov,178100,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,189567,114158,Iowa,19149,Plymouth County
23,Private,70261,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,164424,114158,Iowa,19151,Pocahontas County
23,State-gov,186634,12th,8,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,195224,114158,Iowa,19153,Polk County
36,Private,32958,Some-college,10,Separated,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,66196,114158,Iowa,19155,Pottawattamie County
25,Private,254746,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,148374,114158,Iowa,19157,Poweshiek County
52,Private,158746,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,40,United-States,78437,114158,Iowa,19159,Ringgold County
35,Self-emp-not-inc,140854,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,190760,114158,Iowa,19161,Sac County
41,Private,51506,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,40031,114158,Iowa,19163,Scott County
45,Private,189564,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,42,United-States,71185,114158,Iowa,19165,Shelby County
37,Federal-gov,325538,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,?,42236,114158,Iowa,19167,Sioux County
58,Private,213975,Assoc-voc,11,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,25149,114158,Iowa,19169,Story County
67,Self-emp-not-inc,431426,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,121925,114158,Iowa,19171,Tama County
48,Private,199763,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,8,United-States,186133,114158,Iowa,19173,Taylor County
63,Private,161563,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,135495,114158,Iowa,19175,Union County
24,Local-gov,252024,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,72,United-States,100949,114158,Iowa,19177,Van Buren County
43,Private,43945,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,52818,114158,Iowa,19179,Wapello County
36,Private,178487,HS-grad,9,Divorced,Transport-moving,Own-child,White,Male,0,0,60,United-States,101406,114158,Iowa,19181,Warren County
32,Private,604506,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,72,Mexico,151347,114158,Iowa,19183,Washington County
36,Private,228157,Some-college,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Laos,54439,114158,Iowa,19185,Wayne County
43,Private,199191,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,34374,114158,Iowa,19187,Webster County
27,Private,189775,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,194196,114158,Iowa,19189,Winnebago County
17,Private,171080,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,107865,114158,Iowa,19191,Winneshiek County
45,Private,117310,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,46,United-States,139805,114158,Iowa,19193,Woodbury County
41,Self-emp-inc,82049,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,93156,114158,Iowa,19195,Worth County
41,Self-emp-not-inc,126094,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,25550,114158,Iowa,19197,Wright County
18,?,202516,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,35,United-States,66002,114158,Kansas,20001,Allen County
48,Local-gov,246392,Assoc-acdm,12,Separated,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,124562,114158,Kansas,20003,Anderson County
51,?,69328,Assoc-voc,11,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,126918,114158,Kansas,20005,Atchison County
26,Private,292803,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States,159940,114158,Kansas,20007,Barber County
54,Private,286989,Preschool,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,165084,114158,Kansas,20009,Barton County
22,Private,190483,Some-college,10,Divorced,Sales,Own-child,White,Female,0,0,48,Iran,150089,114158,Kansas,20011,Bourbon County
19,Private,235849,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,35,United-States,49728,114158,Kansas,20013,Brown County
47,Private,359766,7th-8th,4,Divorced,Handlers-cleaners,Other-relative,Black,Male,0,0,40,United-States,27908,114158,Kansas,20015,Butler County
32,Private,128016,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,20,United-States,43050,114158,Kansas,20017,Chase County
30,Private,170154,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,123749,114158,Kansas,20019,Chautauqua County
35,Private,337286,Masters,14,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,156338,114158,Kansas,20021,Cherokee County
73,Self-emp-not-inc,143833,12th,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,18,United-States,130208,114158,Kansas,20023,Cheyenne County
17,Private,365613,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,10,Canada,186774,114158,Kansas,20025,Clark County
32,Private,100135,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,153775,114158,Kansas,20027,Clay County
43,Local-gov,180096,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,152727,114158,Kansas,20029,Cloud County
19,?,371827,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,Portugal,114233,114158,Kansas,20031,Coffey County
26,Private,61270,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Other,Female,0,0,40,Columbia,55457,114158,Kansas,20033,Comanche County
41,Federal-gov,564135,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,99848,114158,Kansas,20035,Cowley County
52,State-gov,303462,Some-college,10,Separated,Protective-serv,Unmarried,White,Male,0,0,40,United-States,102027,114158,Kansas,20037,Crawford County
35,Private,193106,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,32,United-States,62883,114158,Kansas,20039,Decatur County
57,Private,250201,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,52,United-States,189150,114158,Kansas,20041,Dickinson County
35,Private,200426,Assoc-voc,11,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,0,0,44,United-States,137553,114158,Kansas,20043,Doniphan County
33,Private,222654,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,171328,114158,Kansas,20045,Douglas County
56,Private,53366,7th-8th,4,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,United-States,35837,114158,Kansas,20047,Edwards County
42,Private,132222,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,60,United-States,168748,114158,Kansas,20049,Elk County
17,Private,100828,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,117805,114158,Kansas,20051,Ellis County
49,Private,31264,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,83578,114158,Kansas,20053,Ellsworth County
39,Private,202027,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,62396,114158,Kansas,20055,Finney County
34,Self-emp-not-inc,168906,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,173474,114158,Kansas,20057,Ford County
37,Self-emp-not-inc,255454,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,181338,114158,Kansas,20059,Franklin County
22,Private,245524,12th,8,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,95857,114158,Kansas,20061,Geary County
27,Private,386040,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,94982,114158,Kansas,20063,Gove County
21,Private,35424,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,100184,114158,Kansas,20065,Graham County
59,?,93655,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,163461,114158,Kansas,20067,Grant County
53,Self-emp-not-inc,151159,10th,6,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,99,United-States,40618,114158,Kansas,20069,Gray County
26,Private,410240,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,44516,114158,Kansas,20071,Greeley County
48,Private,138970,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,134878,114158,Kansas,20073,Greenwood County
39,Private,269722,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,128774,114158,Kansas,20075,Hamilton County
34,Private,223678,HS-grad,9,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,32,United-States,148741,114158,Kansas,20077,Harper County
54,State-gov,197184,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,104068,114158,Kansas,20079,Harvey County
50,Private,140516,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,50442,114158,Kansas,20081,Haskell County
48,Local-gov,85341,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,124447,114158,Kansas,20083,Hodgeman County
